Umean,Umax,Umed,Tstart,Ttotal,Dtotal,Dispmed,dEmax,Iswim,Ibike,Turnsmed,Turnsmin,Turnsmean,Grademed,Activity,Athlete,FileID
3.601457384,5.168465455,3.683401771,13.24083333,0.545,7108.886273,958.7727112,9.6,0,0,0.561607004,0.299396161,0.543961953,0.005577124,run,Adam,20111222-201424
3.80920334,5.93359067,3.834845715,13.7575,0.750555555,10289.34301,962.7717994,8.7,0,0,0.563962176,0.342271615,0.565437872,0.006378705,run,Adam,20111229-204522
3.393648877,4.420232558,3.409783823,13.13305556,0.58,7095.741184,895.2586016,9.3,0,0,0.547763629,0.387970678,0.555598471,0.005942185,run,Adam,20120102-200757
3.643955999,5.836470101,3.626183163,13.16166667,0.544444445,7115.224707,943.8761653,9.4,0,0,0.568512185,0.378079616,0.563104439,0.00554395,run,Adam,20120103-200939
3.796795174,5.580394209,3.811261776,13.15833333,0.51777778,7089.440032,966.9544511,9.8,0,0,0.570946623,0.323194384,0.552572428,0.005376588,run,Adam,20120104-200925
3.513937346,5.124343623,3.537881773,13.17138889,0.813055557,10303.98901,948.1037091,8.7,0,0,0.562186608,0.363944365,0.568654671,0.005806045,run,Adam,20120105-201015
3.718188682,8.188352947,3.639081665,13.17055556,0.536111109,7131.479086,834.6481678,9.6,0,0,0.540348374,0.382709128,0.550048962,0.006558539,run,Adam,20120106-201012
3.563742758,5.198281438,3.591422053,13.0825,0.554999999,7126.152452,778.6861722,9.3,0,0,0.500305958,0.349761041,0.518042353,0.006474205,run,Adam,20120109-200453
3.608559437,5.856179025,3.611517053,13.18444445,0.795277778,10332.85541,733.9282537,8.8,0,0,0.440338587,0.314549626,0.480507621,0.006148775,run,Adam,20120110-201058
3.956661208,5.615743141,3.988574495,13.16916667,0.723611112,10301.63177,908.2453867,8.6,0,0,0.520651692,0.362764121,0.547053855,0.005472504,run,Adam,20120112-201007
3.583455408,6.269367479,3.576226556,13.14944445,0.553055556,7130.029351,778.5580211,9.5,0,0,0.499313326,0.307473302,0.512665659,0.006365353,run,Adam,20120113-200855
2.757494994,4.535481444,2.869526953,8.004166667,1.517499997,15039.12304,695.5344406,391.1,0,0,0.630360815,0.280383388,0.617131966,0.068128038,run,Adam,20120115-150009
3.979211347,6.233129991,3.99951875,13.40277778,0.497222224,7121.409135,795.136278,9.3,0,0,0.511624909,0.332404763,0.524019976,0.006708588,run,Adam,20120116-202409
3.672385777,5.549746107,3.628803135,13.19416667,0.543333334,7158.253442,642.8314603,9.5,0,0,0.43325332,0.250295387,0.470021327,0.006869925,run,Adam,20120117-201138
4.134153805,5.676641917,4.155129153,13.13138889,0.478333334,7092.832748,883.3031531,9.2,0,0,0.619474095,0.264851171,0.522035403,0.008380062,run,Adam,20120119-200752
3.489945826,13.54937558,3.486779929,12.86888889,0.894999999,11255.28305,1353.812447,6.9,0,0,0.864469574,0.588860194,0.839305139,0.006396171,run,Adam,20120120-195207
3.894925742,4.730415946,3.888998896,15.43611111,1.14638889,16071.66276,1107.466555,9.9,0,0,0.640187169,0.079806052,0.525480154,0.005378213,run,Adam,20120121-222605
3.60933518,7.26282454,3.617579012,13.095,0.896111112,11670.52498,1234.297546,7.8,0,0,0.853896068,0.561514027,0.805386683,0.011127945,run,Adam,20120123-200539
3.898067547,4.949715593,3.901077079,16.42027778,1.488055553,20900.38425,1154.160462,11.2,0,0,0.6805079,0.113430122,0.54300268,0.005804217,run,Adam,20120129-232509
3.608853861,5.529287506,3.63749711,12.92416667,0.875000004,11408.90161,1457.293139,7.9,0,0,0.874808601,0.426174132,0.801235495,0.009407717,run,Adam,20120203-195525
3.76173942,4.58254578,3.786756293,17.45472222,1.247777777,16901.95824,755.8322297,26.5,0,0,0.432811951,0.116739865,0.494018771,0.007463204,run,Adam,20120206-002715
3.430996083,6.168025412,3.452307106,12.87,0.938611111,11580.8738,1392.655351,7.9,0,0,0.873101349,0.5664403,0.819747716,0.007593837,run,Adam,20120207-195210
3.996200324,5.501478995,3.949075665,13.19888889,0.7175,10263.13374,897.8317883,9.2,0,0,0.501543734,0.312504912,0.525190093,0.005149207,run,Adam,20120209-201151
3.507222761,6.996433533,3.529713971,13.17777778,0.8175,10363.18471,665.9866003,9.1,0,0,0.397516168,0.259496463,0.445945634,0.008169686,run,Adam,20120213-201038
4.111541655,5.666714548,4.194908259,13.15972222,0.475833334,7071.021093,965.8269791,9.4,0,0,0.58989241,0.29792649,0.552118451,0.005641731,run,Adam,20120214-200932
3.596464778,5.315763712,3.626356289,12.94861111,0.792500001,10298.13986,887.1621345,8.6,0,0,0.490686411,0.307472323,0.521815999,0.005400887,run,Adam,20120216-195654
4.17437615,8.668259909,4.188294213,13.41916667,0.686666667,10315.47138,822.4617594,8.6,0,0,0.426120761,0.197401267,0.445684665,0.005737107,run,Adam,20120217-202508
3.920480741,4.756011895,3.949566529,16.30527778,0.854444445,12068.92876,938.9241023,22.7,0,0,0.529254628,0.306015651,0.589055394,0.006256319,run,Adam,20120219-231817
3.005049738,4.626474456,3.014143905,13.12527778,1.001388886,10728.76589,789.2714106,218.7,0,0,0.672688205,0.364743032,0.635742722,0.070307128,run,Adam,20120220-200729
3.474841149,5.776184035,3.48190328,12.78638889,0.56388889,7083.784509,868.4953889,9.4,0,0,0.558638398,0.375814726,0.561526606,0.005974761,run,Adam,20120221-194710
3.223945228,7.138769781,3.262571528,12.605,0.966388889,11235.50502,1418.359246,6.9,0,0,0.884611829,0.482124456,0.82461972,0.007809204,run,Adam,20120222-193617
3.651233013,5.198550314,3.583978931,13.30055556,0.720555556,9372.62047,676.9094039,9.8,0,0,0.455675271,0.108670605,0.456638758,0.005987766,run,Adam,20120223-201800
3.850446667,9.165917095,3.850328579,16.42861111,1.22222222,16894.18144,814.0168707,22.7,0,0,0.509447315,0.08061037,0.500219522,0.006761827,run,Adam,20120226-232541
3.904071916,5.505439447,3.922397701,13.36194444,0.805833335,11318.47257,1534.132786,7.6,0,0,0.870274157,0.606470298,0.83208357,0.008479262,run,Adam,20120227-202139
4.290357231,7.116845337,4.288047633,13.13638889,0.673888891,10336.58747,847.0011136,9.2,0,0,0.517587647,0.333820185,0.520299692,0.008157723,run,Adam,20120301-200809
3.013317544,4.314689082,3.095773979,14.16416667,0.485833333,5230.889742,815.923654,38.1,0,0,0.688103465,0.601849586,0.679826464,0.041188581,run,Adam,20120303-210945
3.94088933,8.842226844,3.950952768,18.61416667,1.13694445,16089.47278,848.1425551,10.3,0,0,0.556798297,0.143545221,0.526799313,0.006305175,run,Adam,20120305-013648
3.88202389,6.59241611,3.910820015,13.21166667,0.804999998,11261.94655,1578.842238,7.4,0,0,0.887547782,0.849277296,0.88478707,0.008375848,run,Adam,20120305-201237
